,DOSE,TREAT_RATIO,CAR_AFFINITY,ANTIGENS_CANCER,ANTIGENS_HEALTHY,Y_NORM_CANCER_LIVE,Y_NORM_HEALTHY_LIVE,Y_NORM_TCELL_LIVE,SCORE
1482,1000.0,0.5,1e-08,500.0,0.0,0.005,1.069,75.041,1.064
4965,500.0,0.25,1e-07,5000.0,0.0,0.0,1.068,150.552,1.068
5085,500.0,0.25,1e-08,500.0,0.0,0.0,1.068,150.552,1.068
1364,1000.0,0.5,1e-07,5000.0,0.0,0.0,1.068,75.446,1.068
1484,1000.0,0.5,1e-08,500.0,0.0,0.0,1.068,75.446,1.068
5300,500.0,0.5,1e-07,10000.0,0.0,0.053,1.068,151.116,1.0150000000000001
5420,500.0,0.5,1e-08,1000.0,0.0,0.053,1.068,151.116,1.0150000000000001
5540,500.0,0.5,1e-09,100.0,0.0,0.053,1.068,151.116,1.0150000000000001
4179,500.0,0.0,1e-07,5000.0,100.0,3.527,1.068,56.974,-2.459
2275,250.0,0.0,1e-08,5000.0,100.0,3.913,1.068,98.456,-2.8449999999999998
4962,500.0,0.25,1e-07,5000.0,0.0,0.017,1.067,150.962,1.05
5082,500.0,0.25,1e-08,500.0,0.0,0.017,1.067,150.962,1.05
4177,500.0,0.0,1e-07,5000.0,100.0,3.491,1.067,56.16,-2.4240000000000004
2277,250.0,0.0,1e-08,5000.0,100.0,3.95,1.067,98.2,-2.883
2271,250.0,0.0,1e-08,5000.0,100.0,3.953,1.067,95.5,-2.886
5861,500.0,0.75,1e-08,5000.0,0.0,0.204,1.066,145.834,0.8620000000000001
5981,500.0,0.75,1e-09,500.0,0.0,0.204,1.066,145.834,0.8620000000000001
3307,250.0,0.5,1e-07,10000.0,0.0,0.27,1.065,286.504,0.7949999999999999
3427,250.0,0.5,1e-08,1000.0,0.0,0.27,1.065,286.504,0.7949999999999999
3547,250.0,0.5,1e-09,100.0,0.0,0.27,1.065,286.504,0.7949999999999999
3306,250.0,0.5,1e-07,10000.0,0.0,0.309,1.065,273.688,0.756
3426,250.0,0.5,1e-08,1000.0,0.0,0.309,1.065,273.688,0.756
3546,250.0,0.5,1e-09,100.0,0.0,0.309,1.065,273.688,0.756
3808,250.0,0.75,1e-08,10000.0,0.0,0.882,1.065,241.96,0.18299999999999994
3928,250.0,0.75,1e-09,1000.0,0.0,0.882,1.065,241.96,0.18299999999999994
3900,250.0,0.75,1e-09,10000.0,0.0,0.999,1.065,240.848,0.06599999999999995
4356,500.0,0.0,1e-09,100.0,100.0,3.298,1.065,59.306,-2.233
4293,500.0,0.0,1e-08,500.0,100.0,3.419,1.065,56.866,-2.354
2215,250.0,0.0,1e-08,10000.0,100.0,3.924,1.065,98.324,-2.859
2396,250.0,0.0,1e-09,500.0,100.0,4.066,1.065,92.012,-3.001
4964,500.0,0.25,1e-07,5000.0,0.0,0.01,1.064,150.35,1.054
5084,500.0,0.25,1e-08,500.0,0.0,0.01,1.064,150.35,1.054
5305,500.0,0.5,1e-07,10000.0,0.0,0.013,1.064,152.254,1.0510000000000002
5425,500.0,0.5,1e-08,1000.0,0.0,0.013,1.064,152.254,1.0510000000000002
5545,500.0,0.5,1e-09,100.0,0.0,0.013,1.064,152.254,1.0510000000000002
2960,250.0,0.25,1e-07,5000.0,0.0,0.188,1.063,283.432,0.875
3080,250.0,0.25,1e-08,500.0,0.0,0.188,1.063,283.432,0.875
4966,500.0,0.25,1e-07,5000.0,0.0,0.004,1.062,150.974,1.058
5086,500.0,0.25,1e-08,500.0,0.0,0.004,1.062,150.974,1.058
4299,500.0,0.0,1e-08,500.0,100.0,3.389,1.062,58.144,-2.327
4169,500.0,0.0,1e-07,5000.0,0.0,3.489,1.062,56.156,-2.4269999999999996
4289,500.0,0.0,1e-08,500.0,0.0,3.489,1.062,56.156,-2.4269999999999996
4357,500.0,0.0,1e-09,100.0,100.0,3.239,1.061,59.988,-2.178
4358,500.0,0.0,1e-09,100.0,100.0,3.321,1.061,59.438,-2.2600000000000002
2203,250.0,0.0,1e-08,10000.0,0.0,3.937,1.061,97.772,-2.876
2323,250.0,0.0,1e-09,1000.0,0.0,3.937,1.061,97.772,-2.876
3869,250.0,0.75,1e-08,5000.0,0.0,0.964,1.06,236.56,0.09600000000000009
3989,250.0,0.75,1e-09,500.0,0.0,0.964,1.06,236.56,0.09600000000000009
4164,500.0,0.0,1e-07,5000.0,0.0,3.563,1.06,56.058,-2.503
4284,500.0,0.0,1e-08,500.0,0.0,3.563,1.06,56.058,-2.503
2216,250.0,0.0,1e-08,10000.0,100.0,3.986,1.06,95.364,-2.926
2262,250.0,0.0,1e-08,5000.0,0.0,4.023,1.06,96.824,-2.9629999999999996
2382,250.0,0.0,1e-09,500.0,0.0,4.023,1.06,96.824,-2.9629999999999996
3961,250.0,0.75,1e-09,5000.0,0.0,1.008,1.059,235.164,0.050999999999999934
2109,250.0,0.0,1e-07,10000.0,0.0,3.977,1.059,99.78,-2.918
2229,250.0,0.0,1e-08,1000.0,0.0,3.977,1.059,99.78,-2.918
2349,250.0,0.0,1e-09,100.0,0.0,3.977,1.059,99.78,-2.918
5806,500.0,0.75,1e-08,10000.0,0.0,0.173,1.058,149.378,0.885
5926,500.0,0.75,1e-09,1000.0,0.0,0.173,1.058,149.378,0.885
3960,250.0,0.75,1e-09,5000.0,0.0,0.901,1.058,242.644,0.15700000000000003
4297,500.0,0.0,1e-08,500.0,100.0,3.446,1.058,56.114,-2.388
5866,500.0,0.75,1e-08,5000.0,0.0,0.117,1.057,150.976,0.94
5986,500.0,0.75,1e-09,500.0,0.0,0.117,1.057,150.976,0.94
3967,250.0,0.75,1e-09,5000.0,0.0,0.935,1.057,237.512,0.12199999999999989
3908,250.0,0.75,1e-09,10000.0,0.0,0.941,1.057,242.904,0.11599999999999999
4968,500.0,0.25,1e-07,5000.0,0.0,0.006,1.056,150.194,1.05
5088,500.0,0.25,1e-08,500.0,0.0,0.006,1.056,150.194,1.05
3304,250.0,0.5,1e-07,10000.0,0.0,0.379,1.056,273.868,0.677
3424,250.0,0.5,1e-08,1000.0,0.0,0.379,1.056,273.868,0.677
3544,250.0,0.5,1e-09,100.0,0.0,0.379,1.056,273.868,0.677
3802,250.0,0.75,1e-08,10000.0,0.0,0.863,1.056,243.664,0.19300000000000006
3922,250.0,0.75,1e-09,1000.0,0.0,0.863,1.056,243.664,0.19300000000000006
3807,250.0,0.75,1e-08,10000.0,0.0,0.981,1.056,238.888,0.07500000000000007
3927,250.0,0.75,1e-09,1000.0,0.0,0.981,1.056,238.888,0.07500000000000007
4174,500.0,0.0,1e-07,5000.0,100.0,3.607,1.056,55.102,-2.551
2273,250.0,0.0,1e-08,5000.0,100.0,3.963,1.056,97.604,-2.907
1361,1000.0,0.5,1e-07,5000.0,0.0,0.001,1.055,75.127,1.054
1481,1000.0,0.5,1e-08,500.0,0.0,0.001,1.055,75.127,1.054
3965,250.0,0.75,1e-09,5000.0,0.0,0.903,1.055,239.32,0.1519999999999999
3968,250.0,0.75,1e-09,5000.0,0.0,0.906,1.055,243.56,0.1489999999999999
3860,250.0,0.75,1e-08,5000.0,0.0,0.947,1.055,243.42,0.10799999999999998
3980,250.0,0.75,1e-09,500.0,0.0,0.947,1.055,243.42,0.10799999999999998
3901,250.0,0.75,1e-09,10000.0,0.0,0.988,1.055,235.356,0.06699999999999995
4294,500.0,0.0,1e-08,500.0,100.0,3.492,1.054,55.922,-2.4379999999999997
4167,500.0,0.0,1e-07,5000.0,0.0,3.577,1.054,54.746,-2.5229999999999997
4287,500.0,0.0,1e-08,500.0,0.0,3.577,1.054,54.746,-2.5229999999999997
1365,1000.0,0.5,1e-07,5000.0,0.0,0.0,1.053,75.346,1.053
1485,1000.0,0.5,1e-08,500.0,0.0,0.0,1.053,75.346,1.053
5864,500.0,0.75,1e-08,5000.0,0.0,0.215,1.053,147.718,0.838
5984,500.0,0.75,1e-09,500.0,0.0,0.215,1.053,147.718,0.838
4165,500.0,0.0,1e-07,5000.0,0.0,3.497,1.053,56.25,-2.444
4285,500.0,0.0,1e-08,500.0,0.0,3.497,1.053,56.25,-2.444
2393,250.0,0.0,1e-09,500.0,100.0,3.965,1.053,98.284,-2.912
2108,250.0,0.0,1e-07,10000.0,0.0,3.978,1.053,97.836,-2.9250000000000003
2228,250.0,0.0,1e-08,1000.0,0.0,3.978,1.053,97.836,-2.9250000000000003
2348,250.0,0.0,1e-09,100.0,0.0,3.978,1.053,97.836,-2.9250000000000003
4960,500.0,0.25,1e-07,5000.0,0.0,0.0,1.052,151.232,1.052
5080,500.0,0.25,1e-08,500.0,0.0,0.0,1.052,151.232,1.052
4353,500.0,0.0,1e-09,100.0,100.0,3.269,1.052,58.792,-2.217
4354,500.0,0.0,1e-09,100.0,100.0,3.366,1.052,58.632,-2.314
4355,500.0,0.0,1e-09,100.0,100.0,3.231,1.051,60.652,-2.1799999999999997
4171,500.0,0.0,1e-07,5000.0,100.0,3.575,1.051,54.268,-2.524
2395,250.0,0.0,1e-09,500.0,100.0,4.039,1.051,95.296,-2.9879999999999995
1706,1000.0,0.75,1e-07,10000.0,0.0,0.037,1.05,75.775,1.0130000000000001
1826,1000.0,0.75,1e-08,1000.0,0.0,0.037,1.05,75.775,1.0130000000000001
1946,1000.0,0.75,1e-09,100.0,0.0,0.037,1.05,75.775,1.0130000000000001
3801,250.0,0.75,1e-08,10000.0,0.0,1.056,1.05,232.12,-0.006000000000000005
3921,250.0,0.75,1e-09,1000.0,0.0,1.056,1.05,232.12,-0.006000000000000005
3804,250.0,0.75,1e-08,10000.0,0.0,0.987,1.049,236.996,0.061999999999999944
3924,250.0,0.75,1e-09,1000.0,0.0,0.987,1.049,236.996,0.061999999999999944
4296,500.0,0.0,1e-08,500.0,100.0,3.503,1.049,55.226,-2.454
3308,250.0,0.5,1e-07,10000.0,0.0,0.26,1.048,282.988,0.788
3428,250.0,0.5,1e-08,1000.0,0.0,0.26,1.048,282.988,0.788
3548,250.0,0.5,1e-09,100.0,0.0,0.26,1.048,282.988,0.788
1702,1000.0,0.75,1e-07,10000.0,0.0,0.05,1.047,75.433,0.9969999999999999
1822,1000.0,0.75,1e-08,1000.0,0.0,0.05,1.047,75.433,0.9969999999999999
1942,1000.0,0.75,1e-09,100.0,0.0,0.05,1.047,75.433,0.9969999999999999
4290,500.0,0.0,1e-08,500.0,100.0,3.523,1.047,55.562,-2.476
2357,250.0,0.0,1e-09,100.0,100.0,3.865,1.047,99.744,-2.8180000000000005
4170,500.0,0.0,1e-07,5000.0,100.0,3.585,1.045,54.674,-2.54
4168,500.0,0.0,1e-07,5000.0,0.0,3.61,1.045,54.284,-2.565
4288,500.0,0.0,1e-08,500.0,0.0,3.61,1.045,54.284,-2.565
2119,250.0,0.0,1e-07,10000.0,100.0,3.969,1.045,100.088,-2.924
2118,250.0,0.0,1e-07,10000.0,100.0,3.973,1.045,97.416,-2.928
5369,500.0,0.5,1e-07,5000.0,0.0,0.011,1.044,149.87,1.0330000000000001
5489,500.0,0.5,1e-08,500.0,0.0,0.011,1.044,149.87,1.0330000000000001
1700,1000.0,0.75,1e-07,10000.0,0.0,0.051,1.044,75.245,0.993
1820,1000.0,0.75,1e-08,1000.0,0.0,0.051,1.044,75.245,0.993
1940,1000.0,0.75,1e-09,100.0,0.0,0.051,1.044,75.245,0.993
3300,250.0,0.5,1e-07,10000.0,0.0,0.36,1.043,275.36,0.6829999999999999
3420,250.0,0.5,1e-08,1000.0,0.0,0.36,1.043,275.36,0.6829999999999999
3540,250.0,0.5,1e-09,100.0,0.0,0.36,1.043,275.36,0.6829999999999999
3301,250.0,0.5,1e-07,10000.0,0.0,0.38,1.043,271.556,0.6629999999999999
3421,250.0,0.5,1e-08,1000.0,0.0,0.38,1.043,271.556,0.6629999999999999
3541,250.0,0.5,1e-09,100.0,0.0,0.38,1.043,271.556,0.6629999999999999
2353,250.0,0.0,1e-09,100.0,100.0,3.881,1.043,98.944,-2.838
2352,250.0,0.0,1e-09,100.0,100.0,3.897,1.043,98.196,-2.854
2351,250.0,0.0,1e-09,100.0,100.0,3.906,1.043,96.476,-2.8630000000000004
3302,250.0,0.5,1e-07,10000.0,0.0,0.317,1.042,278.512,0.7250000000000001
3422,250.0,0.5,1e-08,1000.0,0.0,0.317,1.042,278.512,0.7250000000000001
3542,250.0,0.5,1e-09,100.0,0.0,0.317,1.042,278.512,0.7250000000000001
3864,250.0,0.75,1e-08,5000.0,0.0,0.933,1.042,241.32,0.10899999999999999
3984,250.0,0.75,1e-09,500.0,0.0,0.933,1.042,241.32,0.10899999999999999
3867,250.0,0.75,1e-08,5000.0,0.0,0.976,1.042,241.048,0.06600000000000006
3987,250.0,0.75,1e-09,500.0,0.0,0.976,1.042,241.048,0.06600000000000006
3863,250.0,0.75,1e-08,5000.0,0.0,0.884,1.041,244.172,0.15699999999999992
3983,250.0,0.75,1e-09,500.0,0.0,0.884,1.041,244.172,0.15699999999999992
1363,1000.0,0.5,1e-07,5000.0,0.0,0.0,1.04,75.651,1.04
1483,1000.0,0.5,1e-08,500.0,0.0,0.0,1.04,75.651,1.04
2104,250.0,0.0,1e-07,10000.0,0.0,4.024,1.04,97.108,-2.984
2224,250.0,0.0,1e-08,1000.0,0.0,4.024,1.04,97.108,-2.984
2344,250.0,0.0,1e-09,100.0,0.0,4.024,1.04,97.108,-2.984
2100,250.0,0.0,1e-07,10000.0,0.0,4.041,1.04,96.356,-3.0010000000000003
2220,250.0,0.0,1e-08,1000.0,0.0,4.041,1.04,96.356,-3.0010000000000003
2340,250.0,0.0,1e-09,100.0,0.0,4.041,1.04,96.356,-3.0010000000000003
1701,1000.0,0.75,1e-07,10000.0,0.0,0.033,1.039,74.877,1.006
1821,1000.0,0.75,1e-08,1000.0,0.0,0.033,1.039,74.877,1.006
1941,1000.0,0.75,1e-09,100.0,0.0,0.033,1.039,74.877,1.006
4295,500.0,0.0,1e-08,500.0,100.0,3.5,1.039,54.516,-2.4610000000000003
4298,500.0,0.0,1e-08,500.0,100.0,3.493,1.038,56.772,-2.455
4162,500.0,0.0,1e-07,5000.0,0.0,3.607,1.038,55.438,-2.569
4282,500.0,0.0,1e-08,500.0,0.0,3.607,1.038,55.438,-2.569
2238,250.0,0.0,1e-08,1000.0,100.0,3.956,1.038,97.384,-2.918
2101,250.0,0.0,1e-07,10000.0,0.0,3.971,1.038,95.264,-2.933
2221,250.0,0.0,1e-08,1000.0,0.0,3.971,1.038,95.264,-2.933
2341,250.0,0.0,1e-09,100.0,0.0,3.971,1.038,95.264,-2.933
2230,250.0,0.0,1e-08,1000.0,100.0,4.066,1.038,95.772,-3.0279999999999996
1368,1000.0,0.5,1e-07,5000.0,0.0,0.004,1.037,75.238,1.033
1488,1000.0,0.5,1e-08,500.0,0.0,0.004,1.037,75.238,1.033
3905,250.0,0.75,1e-09,10000.0,0.0,0.973,1.037,240.86,0.06399999999999995
4176,500.0,0.0,1e-07,5000.0,100.0,3.585,1.037,54.212,-2.548
2107,250.0,0.0,1e-07,10000.0,0.0,3.968,1.037,98.044,-2.931
2227,250.0,0.0,1e-08,1000.0,0.0,3.968,1.037,98.044,-2.931
2347,250.0,0.0,1e-09,100.0,0.0,3.968,1.037,98.044,-2.931
3866,250.0,0.75,1e-08,5000.0,0.0,0.842,1.036,245.444,0.19400000000000006
3986,250.0,0.75,1e-09,500.0,0.0,0.842,1.036,245.444,0.19400000000000006
3861,250.0,0.75,1e-08,5000.0,0.0,0.979,1.036,240.412,0.05700000000000005
3981,250.0,0.75,1e-09,500.0,0.0,0.979,1.036,240.412,0.05700000000000005
4161,500.0,0.0,1e-07,5000.0,0.0,3.601,1.036,53.42,-2.565
4281,500.0,0.0,1e-08,500.0,0.0,3.601,1.036,53.42,-2.565
2968,250.0,0.25,1e-07,5000.0,0.0,0.176,1.035,285.192,0.859
3088,250.0,0.25,1e-08,500.0,0.0,0.176,1.035,285.192,0.859
3305,250.0,0.5,1e-07,10000.0,0.0,0.375,1.035,273.424,0.6599999999999999
3425,250.0,0.5,1e-08,1000.0,0.0,0.375,1.035,273.424,0.6599999999999999
3545,250.0,0.5,1e-09,100.0,0.0,0.375,1.035,273.424,0.6599999999999999
3868,250.0,0.75,1e-08,5000.0,0.0,0.879,1.035,242.128,0.15599999999999992
3988,250.0,0.75,1e-09,500.0,0.0,0.879,1.035,242.128,0.15599999999999992
4291,500.0,0.0,1e-08,500.0,100.0,3.504,1.035,55.37,-2.4690000000000003
2967,250.0,0.25,1e-07,5000.0,0.0,0.124,1.034,290.476,0.91
3087,250.0,0.25,1e-08,500.0,0.0,0.124,1.034,290.476,0.91
2358,250.0,0.0,1e-09,100.0,100.0,3.975,1.034,96.888,-2.941
2231,250.0,0.0,1e-08,1000.0,100.0,3.997,1.034,95.504,-2.963
2110,250.0,0.0,1e-07,10000.0,100.0,4.051,1.034,96.924,-3.0170000000000003
1707,1000.0,0.75,1e-07,10000.0,0.0,0.049,1.033,75.59,0.9839999999999999
1827,1000.0,0.75,1e-08,1000.0,0.0,0.049,1.033,75.59,0.9839999999999999
1947,1000.0,0.75,1e-09,100.0,0.0,0.049,1.033,75.59,0.9839999999999999
2234,250.0,0.0,1e-08,1000.0,100.0,3.987,1.033,97.304,-2.954
2102,250.0,0.0,1e-07,10000.0,0.0,4.013,1.033,97.412,-2.98
2222,250.0,0.0,1e-08,1000.0,0.0,4.013,1.033,97.412,-2.98
2342,250.0,0.0,1e-09,100.0,0.0,4.013,1.033,97.412,-2.98
4172,500.0,0.0,1e-07,5000.0,100.0,3.608,1.032,55.472,-2.576
4160,500.0,0.0,1e-07,5000.0,0.0,3.651,1.032,54.0,-2.6189999999999998
4280,500.0,0.0,1e-08,500.0,0.0,3.651,1.032,54.0,-2.6189999999999998
2232,250.0,0.0,1e-08,1000.0,100.0,4.064,1.032,95.076,-3.032
1708,1000.0,0.75,1e-07,10000.0,0.0,0.045,1.031,75.988,0.9859999999999999
1828,1000.0,0.75,1e-08,1000.0,0.0,0.045,1.031,75.988,0.9859999999999999
1948,1000.0,0.75,1e-09,100.0,0.0,0.045,1.031,75.988,0.9859999999999999
4178,500.0,0.0,1e-07,5000.0,100.0,3.618,1.031,54.842,-2.5869999999999997
2239,250.0,0.0,1e-08,1000.0,100.0,3.934,1.031,102.048,-2.9030000000000005
1704,1000.0,0.75,1e-07,10000.0,0.0,0.03,1.03,76.416,1.0
1824,1000.0,0.75,1e-08,1000.0,0.0,0.03,1.03,76.416,1.0
1944,1000.0,0.75,1e-09,100.0,0.0,0.03,1.03,76.416,1.0
2961,250.0,0.25,1e-07,5000.0,0.0,0.243,1.03,284.068,0.787
3081,250.0,0.25,1e-08,500.0,0.0,0.243,1.03,284.068,0.787
4175,500.0,0.0,1e-07,5000.0,100.0,3.627,1.03,54.2,-2.5969999999999995
5362,500.0,0.5,1e-07,5000.0,0.0,0.02,1.029,150.248,1.009
5482,500.0,0.5,1e-08,500.0,0.0,0.02,1.029,150.248,1.009
3303,250.0,0.5,1e-07,10000.0,0.0,0.326,1.029,274.26,0.7029999999999998
3423,250.0,0.5,1e-08,1000.0,0.0,0.326,1.029,274.26,0.7029999999999998
3543,250.0,0.5,1e-09,100.0,0.0,0.326,1.029,274.26,0.7029999999999998
4166,500.0,0.0,1e-07,5000.0,0.0,3.618,1.029,54.428,-2.589
4286,500.0,0.0,1e-08,500.0,0.0,3.618,1.029,54.428,-2.589
2112,250.0,0.0,1e-07,10000.0,100.0,4.024,1.029,96.504,-2.995
1360,1000.0,0.5,1e-07,5000.0,0.0,0.001,1.028,75.159,1.0270000000000001
1480,1000.0,0.5,1e-08,500.0,0.0,0.001,1.028,75.159,1.0270000000000001
2233,250.0,0.0,1e-08,1000.0,100.0,3.912,1.028,99.296,-2.884
2356,250.0,0.0,1e-09,100.0,100.0,3.926,1.028,95.684,-2.898
5701,500.0,0.75,1e-07,10000.0,0.0,0.243,1.026,145.46,0.783
5821,500.0,0.75,1e-08,1000.0,0.0,0.243,1.026,145.46,0.783
5941,500.0,0.75,1e-09,100.0,0.0,0.243,1.026,145.46,0.783
4292,500.0,0.0,1e-08,500.0,100.0,3.535,1.026,55.93,-2.5090000000000003
2359,250.0,0.0,1e-09,100.0,100.0,3.972,1.026,96.964,-2.9459999999999997
2113,250.0,0.0,1e-07,10000.0,100.0,3.992,1.026,98.404,-2.966
1709,1000.0,0.75,1e-07,10000.0,0.0,0.031,1.025,75.989,0.9939999999999999
1829,1000.0,0.75,1e-08,1000.0,0.0,0.031,1.025,75.989,0.9939999999999999
1949,1000.0,0.75,1e-09,100.0,0.0,0.031,1.025,75.989,0.9939999999999999
5709,500.0,0.75,1e-07,10000.0,0.0,0.195,1.025,145.942,0.8299999999999998
5829,500.0,0.75,1e-08,1000.0,0.0,0.195,1.025,145.942,0.8299999999999998
5949,500.0,0.75,1e-09,100.0,0.0,0.195,1.025,145.942,0.8299999999999998
2966,250.0,0.25,1e-07,5000.0,0.0,0.204,1.025,282.432,0.821
3086,250.0,0.25,1e-08,500.0,0.0,0.204,1.025,282.432,0.821
3805,250.0,0.75,1e-08,10000.0,0.0,0.862,1.024,244.94,0.16200000000000003
3925,250.0,0.75,1e-09,1000.0,0.0,0.862,1.024,244.94,0.16200000000000003
2111,250.0,0.0,1e-07,10000.0,100.0,3.939,1.024,96.56,-2.915
2291,250.0,0.0,1e-08,500.0,100.0,3.962,1.023,95.56,-2.939
2169,250.0,0.0,1e-07,5000.0,0.0,4.083,1.023,98.768,-3.0600000000000005
2289,250.0,0.0,1e-08,500.0,0.0,4.083,1.023,98.768,-3.0600000000000005
2106,250.0,0.0,1e-07,10000.0,0.0,4.087,1.023,92.064,-3.064
2226,250.0,0.0,1e-08,1000.0,0.0,4.087,1.023,92.064,-3.064
2346,250.0,0.0,1e-09,100.0,0.0,4.087,1.023,92.064,-3.064
5707,500.0,0.75,1e-07,10000.0,0.0,0.26,1.022,145.102,0.762
5827,500.0,0.75,1e-08,1000.0,0.0,0.26,1.022,145.102,0.762
5947,500.0,0.75,1e-09,100.0,0.0,0.26,1.022,145.102,0.762
2350,250.0,0.0,1e-09,100.0,100.0,4.027,1.022,95.284,-3.005
5363,500.0,0.5,1e-07,5000.0,0.0,0.058,1.021,148.952,0.9629999999999999
5483,500.0,0.5,1e-08,500.0,0.0,0.058,1.021,148.952,0.9629999999999999
2355,250.0,0.0,1e-09,100.0,100.0,3.978,1.021,95.328,-2.9570000000000003
1703,1000.0,0.75,1e-07,10000.0,0.0,0.049,1.02,76.349,0.971
1823,1000.0,0.75,1e-08,1000.0,0.0,0.049,1.02,76.349,0.971
1943,1000.0,0.75,1e-09,100.0,0.0,0.049,1.02,76.349,0.971
2299,250.0,0.0,1e-08,500.0,100.0,4.031,1.02,99.256,-3.0109999999999997
2114,250.0,0.0,1e-07,10000.0,100.0,4.048,1.02,95.912,-3.028
2969,250.0,0.25,1e-07,5000.0,0.0,0.14,1.019,286.876,0.8789999999999999
3089,250.0,0.25,1e-08,500.0,0.0,0.14,1.019,286.876,0.8789999999999999
2963,250.0,0.25,1e-07,5000.0,0.0,0.178,1.018,281.836,0.8400000000000001
3083,250.0,0.25,1e-08,500.0,0.0,0.178,1.018,281.836,0.8400000000000001
2237,250.0,0.0,1e-08,1000.0,100.0,3.976,1.018,100.068,-2.958
2115,250.0,0.0,1e-07,10000.0,100.0,4.112,1.018,95.012,-3.0940000000000003
1769,1000.0,0.75,1e-07,5000.0,0.0,0.051,1.017,73.305,0.9659999999999999
1889,1000.0,0.75,1e-08,500.0,0.0,0.051,1.017,73.305,0.9659999999999999
5366,500.0,0.5,1e-07,5000.0,0.0,0.053,1.017,148.486,0.9639999999999999
5486,500.0,0.5,1e-08,500.0,0.0,0.053,1.017,148.486,0.9639999999999999
5708,500.0,0.75,1e-07,10000.0,0.0,0.275,1.017,142.996,0.7419999999999999
5828,500.0,0.75,1e-08,1000.0,0.0,0.275,1.017,142.996,0.7419999999999999
5948,500.0,0.75,1e-09,100.0,0.0,0.275,1.017,142.996,0.7419999999999999
2179,250.0,0.0,1e-07,5000.0,100.0,3.994,1.017,101.328,-2.9770000000000003
2236,250.0,0.0,1e-08,1000.0,100.0,4.001,1.017,94.432,-2.9840000000000004
2178,250.0,0.0,1e-07,5000.0,100.0,4.059,1.017,95.52,-3.0420000000000003
2174,250.0,0.0,1e-07,5000.0,100.0,4.117,1.017,94.304,-3.1
5360,500.0,0.5,1e-07,5000.0,0.0,0.101,1.015,146.128,0.9139999999999999
5480,500.0,0.5,1e-08,500.0,0.0,0.101,1.015,146.128,0.9139999999999999
5700,500.0,0.75,1e-07,10000.0,0.0,0.367,1.015,142.56,0.6479999999999999
5820,500.0,0.75,1e-08,1000.0,0.0,0.367,1.015,142.56,0.6479999999999999
5940,500.0,0.75,1e-09,100.0,0.0,0.367,1.015,142.56,0.6479999999999999
2117,250.0,0.0,1e-07,10000.0,100.0,3.994,1.015,97.22,-2.979
2103,250.0,0.0,1e-07,10000.0,0.0,4.039,1.015,96.164,-3.024
2223,250.0,0.0,1e-08,1000.0,0.0,4.039,1.015,96.164,-3.024
2343,250.0,0.0,1e-09,100.0,0.0,4.039,1.015,96.164,-3.024
2116,250.0,0.0,1e-07,10000.0,100.0,4.076,1.014,93.58,-3.0619999999999994
2163,250.0,0.0,1e-07,5000.0,0.0,4.138,1.014,94.74,-3.1239999999999997
2283,250.0,0.0,1e-08,500.0,0.0,4.138,1.014,94.74,-3.1239999999999997
3369,250.0,0.5,1e-07,5000.0,0.0,0.309,1.012,273.264,0.7030000000000001
3489,250.0,0.5,1e-08,500.0,0.0,0.309,1.012,273.264,0.7030000000000001
3865,250.0,0.75,1e-08,5000.0,0.0,0.817,1.011,245.996,0.19399999999999995
3985,250.0,0.75,1e-09,500.0,0.0,0.817,1.011,245.996,0.19399999999999995
5361,500.0,0.5,1e-07,5000.0,0.0,0.019,1.01,149.902,0.991
5481,500.0,0.5,1e-08,500.0,0.0,0.019,1.01,149.902,0.991
5364,500.0,0.5,1e-07,5000.0,0.0,0.02,1.01,149.646,0.99
5484,500.0,0.5,1e-08,500.0,0.0,0.02,1.01,149.646,0.99
2173,250.0,0.0,1e-07,5000.0,100.0,4.114,1.01,96.864,-3.104
2964,250.0,0.25,1e-07,5000.0,0.0,0.175,1.009,289.216,0.8339999999999999
3084,250.0,0.25,1e-08,500.0,0.0,0.175,1.009,289.216,0.8339999999999999
3707,250.0,0.75,1e-07,10000.0,0.0,1.1,1.009,235.472,-0.09100000000000019
3827,250.0,0.75,1e-08,1000.0,0.0,1.1,1.009,235.472,-0.09100000000000019
3947,250.0,0.75,1e-09,100.0,0.0,1.1,1.009,235.472,-0.09100000000000019
2298,250.0,0.0,1e-08,500.0,100.0,4.099,1.009,96.212,-3.0900000000000003
2162,250.0,0.0,1e-07,5000.0,0.0,4.105,1.009,96.388,-3.0960000000000005
2282,250.0,0.0,1e-08,500.0,0.0,4.105,1.009,96.388,-3.0960000000000005
2168,250.0,0.0,1e-07,5000.0,0.0,4.194,1.009,92.624,-3.185
2288,250.0,0.0,1e-08,500.0,0.0,4.194,1.009,92.624,-3.185
2962,250.0,0.25,1e-07,5000.0,0.0,0.151,1.008,285.016,0.857
3082,250.0,0.25,1e-08,500.0,0.0,0.151,1.008,285.016,0.857
2354,250.0,0.0,1e-09,100.0,100.0,4.016,1.008,97.08,-3.008
2290,250.0,0.0,1e-08,500.0,100.0,4.111,1.008,95.372,-3.1029999999999998
2160,250.0,0.0,1e-07,5000.0,0.0,4.179,1.008,95.004,-3.1710000000000003
2280,250.0,0.0,1e-08,500.0,0.0,4.179,1.008,95.004,-3.1710000000000003
3362,250.0,0.5,1e-07,5000.0,0.0,0.359,1.007,271.78,0.6479999999999999
