,DOSE,TREAT_RATIO,CAR_AFFINITY,ANTIGENS_CANCER,ANTIGENS_HEALTHY,Y_NORM_CANCER_LIVE,Y_NORM_HEALTHY_LIVE,Y_NORM_TCELL_LIVE,SCORE
5005,500.0,0.25,1e-08,10000.0,0.0,0.0,1.412,135.846,1.412
5189,500.0,0.25,1e-09,500.0,0.0,0.0,1.412,137.99,1.412
5125,500.0,0.25,1e-09,1000.0,0.0,0.0,1.412,135.846,1.412
1569,1000.0,0.5,1e-09,5000.0,0.0,0.0,1.404,70.258,1.404
1401,1000.0,0.5,1e-08,10000.0,0.0,0.0,1.4,70.81,1.4
1521,1000.0,0.5,1e-09,1000.0,0.0,0.0,1.4,70.81,1.4
5064,500.0,0.25,1e-08,5000.0,0.0,0.0,1.398,139.22,1.398
5184,500.0,0.25,1e-09,500.0,0.0,0.0,1.398,139.22,1.398
5065,500.0,0.25,1e-08,5000.0,0.0,0.0,1.396,139.448,1.396
5185,500.0,0.25,1e-09,500.0,0.0,0.0,1.396,139.448,1.396
1400,1000.0,0.5,1e-08,10000.0,0.0,0.0,1.396,69.552,1.396
1520,1000.0,0.5,1e-09,1000.0,0.0,0.0,1.396,69.552,1.396
1508,1000.0,0.5,1e-09,10000.0,0.0,0.0,1.395,69.461,1.395
1561,1000.0,0.5,1e-09,5000.0,0.0,0.0,1.394,69.986,1.394
1505,1000.0,0.5,1e-09,10000.0,0.0,0.0,1.389,70.145,1.389
1504,1000.0,0.5,1e-09,10000.0,0.0,0.0,1.387,70.892,1.387
1507,1000.0,0.5,1e-09,10000.0,0.0,0.0,1.387,70.519,1.387
1402,1000.0,0.5,1e-08,10000.0,0.0,0.0,1.384,70.371,1.384
1522,1000.0,0.5,1e-09,1000.0,0.0,0.0,1.384,70.371,1.384
5063,500.0,0.25,1e-08,5000.0,0.0,0.0,1.379,139.66,1.379
5183,500.0,0.25,1e-09,500.0,0.0,0.0,1.379,139.66,1.379
1404,1000.0,0.5,1e-08,10000.0,0.0,0.0,1.377,70.556,1.377
1524,1000.0,0.5,1e-09,1000.0,0.0,0.0,1.377,70.556,1.377
1563,1000.0,0.5,1e-09,5000.0,0.0,0.0,1.374,70.985,1.374
1565,1000.0,0.5,1e-09,5000.0,0.0,0.0,1.372,70.524,1.372
1409,1000.0,0.5,1e-08,10000.0,0.0,0.0,1.367,71.318,1.367
1529,1000.0,0.5,1e-09,1000.0,0.0,0.0,1.367,71.318,1.367
1407,1000.0,0.5,1e-08,10000.0,0.0,0.0,1.365,71.548,1.365
1527,1000.0,0.5,1e-09,1000.0,0.0,0.0,1.365,71.548,1.365
1463,1000.0,0.5,1e-08,5000.0,0.0,0.0,1.362,71.124,1.362
1583,1000.0,0.5,1e-09,500.0,0.0,0.0,1.362,71.124,1.362
1408,1000.0,0.5,1e-08,10000.0,0.0,0.0,1.359,70.967,1.359
1528,1000.0,0.5,1e-09,1000.0,0.0,0.0,1.359,70.967,1.359
1462,1000.0,0.5,1e-08,5000.0,0.0,0.0,1.358,70.927,1.358
1582,1000.0,0.5,1e-09,500.0,0.0,0.0,1.358,70.927,1.358
1460,1000.0,0.5,1e-08,5000.0,0.0,0.0,1.35,71.335,1.35
1580,1000.0,0.5,1e-09,500.0,0.0,0.0,1.35,71.335,1.35
1467,1000.0,0.5,1e-08,5000.0,0.0,0.0,1.349,71.232,1.349
1587,1000.0,0.5,1e-09,500.0,0.0,0.0,1.349,71.232,1.349
1503,1000.0,0.5,1e-09,10000.0,0.0,0.0,1.339,71.364,1.339
1466,1000.0,0.5,1e-08,5000.0,0.0,0.0,1.336,71.672,1.336
1586,1000.0,0.5,1e-09,500.0,0.0,0.0,1.336,71.672,1.336
1464,1000.0,0.5,1e-08,5000.0,0.0,0.0,1.334,72.035,1.334
1584,1000.0,0.5,1e-09,500.0,0.0,0.0,1.334,72.035,1.334
1403,1000.0,0.5,1e-08,10000.0,0.0,0.0,1.332,70.985,1.332
1523,1000.0,0.5,1e-09,1000.0,0.0,0.0,1.332,70.985,1.332
5568,500.0,0.5,1e-09,5000.0,0.0,0.0,1.318,143.816,1.318
5508,500.0,0.5,1e-09,10000.0,0.0,0.0,1.31,144.148,1.31
1465,1000.0,0.5,1e-08,5000.0,0.0,0.0,1.305,72.29,1.305
1405,1000.0,0.5,1e-08,10000.0,0.0,0.0,1.305,72.473,1.305
1585,1000.0,0.5,1e-09,500.0,0.0,0.0,1.305,72.29,1.305
1525,1000.0,0.5,1e-09,1000.0,0.0,0.0,1.305,72.473,1.305
902,1000.0,0.25,1e-07,10000.0,0.0,0.0,1.279,73.296,1.279
1022,1000.0,0.25,1e-08,1000.0,0.0,0.0,1.279,73.296,1.279
1142,1000.0,0.25,1e-09,100.0,0.0,0.0,1.279,73.296,1.279
5405,500.0,0.5,1e-08,10000.0,0.0,0.0,1.269,144.116,1.269
5525,500.0,0.5,1e-09,1000.0,0.0,0.0,1.269,144.116,1.269
5408,500.0,0.5,1e-08,10000.0,0.0,0.0,1.267,144.43,1.267
5528,500.0,0.5,1e-09,1000.0,0.0,0.0,1.267,144.43,1.267
901,1000.0,0.25,1e-07,10000.0,0.0,0.0,1.267,72.821,1.267
1021,1000.0,0.25,1e-08,1000.0,0.0,0.0,1.267,72.821,1.267
1141,1000.0,0.25,1e-09,100.0,0.0,0.0,1.267,72.821,1.267
905,1000.0,0.25,1e-07,10000.0,0.0,0.0,1.264,73.099,1.264
1025,1000.0,0.25,1e-08,1000.0,0.0,0.0,1.264,73.099,1.264
1145,1000.0,0.25,1e-09,100.0,0.0,0.0,1.264,73.099,1.264
906,1000.0,0.25,1e-07,10000.0,0.0,0.0,1.251,73.787,1.251
1026,1000.0,0.25,1e-08,1000.0,0.0,0.0,1.251,73.787,1.251
1146,1000.0,0.25,1e-09,100.0,0.0,0.0,1.251,73.787,1.251
903,1000.0,0.25,1e-07,10000.0,0.0,0.0,1.242,73.348,1.242
1023,1000.0,0.25,1e-08,1000.0,0.0,0.0,1.242,73.348,1.242
1143,1000.0,0.25,1e-09,100.0,0.0,0.0,1.242,73.348,1.242
907,1000.0,0.25,1e-07,10000.0,0.0,0.0,1.241,73.4,1.241
1027,1000.0,0.25,1e-08,1000.0,0.0,0.0,1.241,73.4,1.241
1147,1000.0,0.25,1e-09,100.0,0.0,0.0,1.241,73.4,1.241
908,1000.0,0.25,1e-07,10000.0,0.0,0.0,1.237,74.077,1.237
1028,1000.0,0.25,1e-08,1000.0,0.0,0.0,1.237,74.077,1.237
1148,1000.0,0.25,1e-09,100.0,0.0,0.0,1.237,74.077,1.237
904,1000.0,0.25,1e-07,10000.0,0.0,0.0,1.229,73.286,1.229
909,1000.0,0.25,1e-07,10000.0,0.0,0.0,1.229,73.316,1.229
1024,1000.0,0.25,1e-08,1000.0,0.0,0.0,1.229,73.286,1.229
1029,1000.0,0.25,1e-08,1000.0,0.0,0.0,1.229,73.316,1.229
1144,1000.0,0.25,1e-09,100.0,0.0,0.0,1.229,73.286,1.229
1149,1000.0,0.25,1e-09,100.0,0.0,0.0,1.229,73.316,1.229
4909,500.0,0.25,1e-07,10000.0,0.0,0.0,1.187,149.192,1.187
5029,500.0,0.25,1e-08,1000.0,0.0,0.0,1.187,149.192,1.187
5149,500.0,0.25,1e-09,100.0,0.0,0.0,1.187,149.192,1.187
1302,1000.0,0.5,1e-07,10000.0,0.0,0.0,1.185,75.217,1.185
1422,1000.0,0.5,1e-08,1000.0,0.0,0.0,1.185,75.217,1.185
1542,1000.0,0.5,1e-09,100.0,0.0,0.0,1.185,75.217,1.185
1307,1000.0,0.5,1e-07,10000.0,0.0,0.0,1.176,75.574,1.176
1427,1000.0,0.5,1e-08,1000.0,0.0,0.0,1.176,75.574,1.176
1547,1000.0,0.5,1e-09,100.0,0.0,0.0,1.176,75.574,1.176
4905,500.0,0.25,1e-07,10000.0,0.0,0.0,1.159,148.102,1.159
5025,500.0,0.25,1e-08,1000.0,0.0,0.0,1.159,148.102,1.159
5145,500.0,0.25,1e-09,100.0,0.0,0.0,1.159,148.102,1.159
4900,500.0,0.25,1e-07,10000.0,0.0,0.0,1.157,149.938,1.157
5020,500.0,0.25,1e-08,1000.0,0.0,0.0,1.157,149.938,1.157
5140,500.0,0.25,1e-09,100.0,0.0,0.0,1.157,149.938,1.157
962,1000.0,0.25,1e-07,5000.0,0.0,0.0,1.152,74.86,1.152
1082,1000.0,0.25,1e-08,500.0,0.0,0.0,1.152,74.86,1.152
1301,1000.0,0.5,1e-07,10000.0,0.0,0.0,1.146,74.988,1.146
1421,1000.0,0.5,1e-08,1000.0,0.0,0.0,1.146,74.988,1.146
1541,1000.0,0.5,1e-09,100.0,0.0,0.0,1.146,74.988,1.146
1305,1000.0,0.5,1e-07,10000.0,0.0,0.0,1.136,76.029,1.136
1425,1000.0,0.5,1e-08,1000.0,0.0,0.0,1.136,76.029,1.136
1545,1000.0,0.5,1e-09,100.0,0.0,0.0,1.136,76.029,1.136
1304,1000.0,0.5,1e-07,10000.0,0.0,0.0,1.13,76.456,1.13
1424,1000.0,0.5,1e-08,1000.0,0.0,0.0,1.13,76.456,1.13
1544,1000.0,0.5,1e-09,100.0,0.0,0.0,1.13,76.456,1.13
1309,1000.0,0.5,1e-07,10000.0,0.0,0.0,1.129,75.667,1.129
1429,1000.0,0.5,1e-08,1000.0,0.0,0.0,1.129,75.667,1.129
1549,1000.0,0.5,1e-09,100.0,0.0,0.0,1.129,75.667,1.129
969,1000.0,0.25,1e-07,5000.0,0.0,0.0,1.127,74.066,1.127
1089,1000.0,0.25,1e-08,500.0,0.0,0.0,1.127,74.066,1.127
4903,500.0,0.25,1e-07,10000.0,0.0,0.0,1.119,150.228,1.119
5023,500.0,0.25,1e-08,1000.0,0.0,0.0,1.119,150.228,1.119
5143,500.0,0.25,1e-09,100.0,0.0,0.0,1.119,150.228,1.119
966,1000.0,0.25,1e-07,5000.0,0.0,0.0,1.115,74.856,1.115
1086,1000.0,0.25,1e-08,500.0,0.0,0.0,1.115,74.856,1.115
961,1000.0,0.25,1e-07,5000.0,0.0,0.0,1.102,74.852,1.102
1081,1000.0,0.25,1e-08,500.0,0.0,0.0,1.102,74.852,1.102
4969,500.0,0.25,1e-07,5000.0,0.0,0.0,1.101,148.798,1.101
5089,500.0,0.25,1e-08,500.0,0.0,0.0,1.101,148.798,1.101
968,1000.0,0.25,1e-07,5000.0,0.0,0.0,1.101,75.476,1.101
1088,1000.0,0.25,1e-08,500.0,0.0,0.0,1.101,75.476,1.101
965,1000.0,0.25,1e-07,5000.0,0.0,0.0,1.095,75.177,1.095
1085,1000.0,0.25,1e-08,500.0,0.0,0.0,1.095,75.177,1.095
1300,1000.0,0.5,1e-07,10000.0,0.0,0.0,1.095,76.732,1.095
1420,1000.0,0.5,1e-08,1000.0,0.0,0.0,1.095,76.732,1.095
1540,1000.0,0.5,1e-09,100.0,0.0,0.0,1.095,76.732,1.095
964,1000.0,0.25,1e-07,5000.0,0.0,0.0,1.086,75.571,1.086
1084,1000.0,0.25,1e-08,500.0,0.0,0.0,1.086,75.571,1.086
4965,500.0,0.25,1e-07,5000.0,0.0,0.0,1.068,150.552,1.068
5085,500.0,0.25,1e-08,500.0,0.0,0.0,1.068,150.552,1.068
1364,1000.0,0.5,1e-07,5000.0,0.0,0.0,1.068,75.446,1.068
1484,1000.0,0.5,1e-08,500.0,0.0,0.0,1.068,75.446,1.068
1365,1000.0,0.5,1e-07,5000.0,0.0,0.0,1.053,75.346,1.053
1485,1000.0,0.5,1e-08,500.0,0.0,0.0,1.053,75.346,1.053
4960,500.0,0.25,1e-07,5000.0,0.0,0.0,1.052,151.232,1.052
5080,500.0,0.25,1e-08,500.0,0.0,0.0,1.052,151.232,1.052
1363,1000.0,0.5,1e-07,5000.0,0.0,0.0,1.04,75.651,1.04
1483,1000.0,0.5,1e-08,500.0,0.0,0.0,1.04,75.651,1.04
4976,500.0,0.25,1e-07,5000.0,100.0,0.0,0.084,165.418,0.084
5318,500.0,0.5,1e-07,10000.0,100.0,0.0,0.081,166.644,0.081
4970,500.0,0.25,1e-07,5000.0,100.0,0.0,0.074,164.85,0.074
4973,500.0,0.25,1e-07,5000.0,100.0,0.0,0.063,163.858,0.063
4975,500.0,0.25,1e-07,5000.0,100.0,0.0,0.05,166.368,0.05
1310,1000.0,0.5,1e-07,10000.0,100.0,0.0,0.041,83.056,0.041
1319,1000.0,0.5,1e-07,10000.0,100.0,0.0,0.037,82.656,0.037
4913,500.0,0.25,1e-07,10000.0,100.0,0.0,0.035,168.622,0.035
4915,500.0,0.25,1e-07,10000.0,100.0,0.0,0.035,167.736,0.035
4919,500.0,0.25,1e-07,10000.0,100.0,0.0,0.035,167.644,0.035
1315,1000.0,0.5,1e-07,10000.0,100.0,0.0,0.034,83.665,0.034
1312,1000.0,0.5,1e-07,10000.0,100.0,0.0,0.033,83.451,0.033
1317,1000.0,0.5,1e-07,10000.0,100.0,0.0,0.033,83.593,0.033
970,1000.0,0.25,1e-07,5000.0,100.0,0.0,0.021,82.336,0.021
973,1000.0,0.25,1e-07,5000.0,100.0,0.0,0.021,82.515,0.021
976,1000.0,0.25,1e-07,5000.0,100.0,0.0,0.02,82.687,0.02
978,1000.0,0.25,1e-07,5000.0,100.0,0.0,0.018,82.228,0.018
974,1000.0,0.25,1e-07,5000.0,100.0,0.0,0.017,82.303,0.017
971,1000.0,0.25,1e-07,5000.0,100.0,0.0,0.014,82.285,0.014
5036,500.0,0.25,1e-08,1000.0,100.0,0.0,0.012,176.97,0.012
913,1000.0,0.25,1e-07,10000.0,100.0,0.0,0.01,84.159,0.01
918,1000.0,0.25,1e-07,10000.0,100.0,0.0,0.01,83.804,0.01
979,1000.0,0.25,1e-07,5000.0,100.0,0.0,0.009,81.686,0.009
5016,500.0,0.25,1e-08,10000.0,100.0,0.0,0.008,177.988,0.008
975,1000.0,0.25,1e-07,5000.0,100.0,0.0,0.008,82.769,0.008
910,1000.0,0.25,1e-07,10000.0,100.0,0.0,0.008,83.626,0.008
5478,500.0,0.5,1e-08,5000.0,100.0,0.0,0.007,176.812,0.007
916,1000.0,0.25,1e-07,10000.0,100.0,0.0,0.007,83.85,0.007
919,1000.0,0.25,1e-07,10000.0,100.0,0.0,0.007,82.96,0.007
5076,500.0,0.25,1e-08,5000.0,100.0,0.0,0.006,177.668,0.006
5418,500.0,0.5,1e-08,10000.0,100.0,0.0,0.006,175.682,0.006
914,1000.0,0.25,1e-07,10000.0,100.0,0.0,0.006,83.472,0.006
5099,500.0,0.25,1e-08,500.0,100.0,0.0,0.005,170.976,0.005
972,1000.0,0.25,1e-07,5000.0,100.0,0.0,0.005,83.208,0.005
915,1000.0,0.25,1e-07,10000.0,100.0,0.0,0.005,83.319,0.005
5071,500.0,0.25,1e-08,5000.0,100.0,0.0,0.004,178.068,0.004
5598,500.0,0.5,1e-09,500.0,100.0,0.0,0.004,175.388,0.004
911,1000.0,0.25,1e-07,10000.0,100.0,0.0,0.004,83.46,0.004
912,1000.0,0.25,1e-07,10000.0,100.0,0.0,0.004,82.809,0.004
5091,500.0,0.25,1e-08,500.0,100.0,0.0,0.003,173.638,0.003
5037,500.0,0.25,1e-08,1000.0,100.0,0.0,0.003,175.684,0.003
5078,500.0,0.25,1e-08,5000.0,100.0,0.0,0.003,176.748,0.003
5171,500.0,0.25,1e-09,5000.0,100.0,0.0,0.003,168.736,0.003
1494,1000.0,0.5,1e-08,500.0,100.0,0.0,0.003,86.373,0.003
5093,500.0,0.25,1e-08,500.0,100.0,0.0,0.002,172.748,0.002
5010,500.0,0.25,1e-08,10000.0,100.0,0.0,0.002,178.216,0.002
5011,500.0,0.25,1e-08,10000.0,100.0,0.0,0.002,176.14,0.002
5013,500.0,0.25,1e-08,10000.0,100.0,0.0,0.002,177.182,0.002
5018,500.0,0.25,1e-08,10000.0,100.0,0.0,0.002,177.726,0.002
5591,500.0,0.5,1e-09,500.0,100.0,0.0,0.002,176.254,0.002
1432,1000.0,0.5,1e-08,1000.0,100.0,0.0,0.002,87.649,0.002
1478,1000.0,0.5,1e-08,5000.0,100.0,0.0,0.002,89.155,0.002
1411,1000.0,0.5,1e-08,10000.0,100.0,0.0,0.002,89.568,0.002
1418,1000.0,0.5,1e-08,10000.0,100.0,0.0,0.002,89.241,0.002
5095,500.0,0.25,1e-08,500.0,100.0,0.0,0.001,173.906,0.001
5031,500.0,0.25,1e-08,1000.0,100.0,0.0,0.001,176.23,0.001
5032,500.0,0.25,1e-08,1000.0,100.0,0.0,0.001,175.512,0.001
5033,500.0,0.25,1e-08,1000.0,100.0,0.0,0.001,175.92,0.001
5039,500.0,0.25,1e-08,1000.0,100.0,0.0,0.001,176.086,0.001
5017,500.0,0.25,1e-08,10000.0,100.0,0.0,0.001,179.246,0.001
5131,500.0,0.25,1e-09,1000.0,100.0,0.0,0.001,167.646,0.001
5419,500.0,0.5,1e-08,10000.0,100.0,0.0,0.001,177.768,0.001
5558,500.0,0.5,1e-09,100.0,100.0,0.0,0.001,177.38,0.001
5518,500.0,0.5,1e-09,10000.0,100.0,0.0,0.001,172.482,0.001
1056,1000.0,0.25,1e-08,100.0,100.0,0.0,0.001,83.299,0.001
1434,1000.0,0.5,1e-08,1000.0,100.0,0.0,0.001,88.665,0.001
1436,1000.0,0.5,1e-08,1000.0,100.0,0.0,0.001,89.012,0.001
1438,1000.0,0.5,1e-08,1000.0,100.0,0.0,0.001,88.164,0.001
1473,1000.0,0.5,1e-08,5000.0,100.0,0.0,0.001,89.532,0.001
1476,1000.0,0.5,1e-08,5000.0,100.0,0.0,0.001,90.175,0.001
1410,1000.0,0.5,1e-08,10000.0,100.0,0.0,0.001,89.399,0.001
1412,1000.0,0.5,1e-08,10000.0,100.0,0.0,0.001,89.234,0.001
1414,1000.0,0.5,1e-08,10000.0,100.0,0.0,0.001,89.922,0.001
1416,1000.0,0.5,1e-08,10000.0,100.0,0.0,0.001,89.487,0.001
1417,1000.0,0.5,1e-08,10000.0,100.0,0.0,0.001,89.519,0.001
1419,1000.0,0.5,1e-08,10000.0,100.0,0.0,0.001,89.258,0.001
1594,1000.0,0.5,1e-09,500.0,100.0,0.0,0.001,87.846,0.001
1531,1000.0,0.5,1e-09,1000.0,100.0,0.0,0.001,86.811,0.001
1576,1000.0,0.5,1e-09,5000.0,100.0,0.0,0.001,86.297,0.001
1518,1000.0,0.5,1e-09,10000.0,100.0,0.0,0.001,86.676,0.001
5035,500.0,0.25,1e-08,1000.0,100.0,0.0,0.0,174.888,0.0
5073,500.0,0.25,1e-08,5000.0,100.0,0.0,0.0,175.574,0.0
5075,500.0,0.25,1e-08,5000.0,100.0,0.0,0.0,175.926,0.0
5079,500.0,0.25,1e-08,5000.0,100.0,0.0,0.0,175.274,0.0
5015,500.0,0.25,1e-08,10000.0,100.0,0.0,0.0,176.868,0.0
5019,500.0,0.25,1e-08,10000.0,100.0,0.0,0.0,178.304,0.0
5151,500.0,0.25,1e-09,100.0,100.0,0.0,0.0,177.696,0.0
5153,500.0,0.25,1e-09,100.0,100.0,0.0,0.0,175.496,0.0
5155,500.0,0.25,1e-09,100.0,100.0,0.0,0.0,177.062,0.0
5157,500.0,0.25,1e-09,100.0,100.0,0.0,0.0,176.052,0.0
5158,500.0,0.25,1e-09,100.0,100.0,0.0,0.0,177.528,0.0
5159,500.0,0.25,1e-09,100.0,100.0,0.0,0.0,175.68,0.0
5190,500.0,0.25,1e-09,500.0,100.0,0.0,0.0,171.386,0.0
5191,500.0,0.25,1e-09,500.0,100.0,0.0,0.0,169.874,0.0
5193,500.0,0.25,1e-09,500.0,100.0,0.0,0.0,168.528,0.0
5195,500.0,0.25,1e-09,500.0,100.0,0.0,0.0,168.96,0.0
5198,500.0,0.25,1e-09,500.0,100.0,0.0,0.0,169.606,0.0
5130,500.0,0.25,1e-09,1000.0,100.0,0.0,0.0,170.45,0.0
5133,500.0,0.25,1e-09,1000.0,100.0,0.0,0.0,168.772,0.0
